match id,dataset_type,win_pred_team_id,win_pred_score,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10
9433906,train,9701,0.6027670931169524,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7333333333333333,168.6,160.73333333333332,0.98,0.7444107669094763,0.5567781690140845,2.0,1.04,1.2301587301587302,0.9832471285153628
9290938,train,69,0.6555453877086324,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5833333333333334,135.25,140.53333333333333,4.39,0.9846734809511816,1.1560150375939848,1.33,1.65,1.2297297297297298,0.997146663357916
9152352,train,48,0.629709463183579,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,3.333333333333333,0.0,133.0,4.23,1.1893824293331594,6.25974025974026,3.0,1.92,0.85,1.1802901029007504
9084837,train,10618,0.590531847030178,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,145.86666666666667,138.33333333333334,0.74,0.8919080836312757,0.8409448818897638,0.8,0.18,0.6666666666666666,0.9368022791219418
9087063,train,55,0.670267418992185,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7391304347826086,0.0,135.13333333333333,0.86,0.7831896924509593,0.4909114183307731,0.85,0.73,0.8863636363636364,0.8075202415498839
9587066,train,36126,0.6051064698663133,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6,161.33333333333334,142.6,1.41,1.196909360493099,0.9779859484777518,1.04,0.48,0.9375,1.0208747708093953
8887857,train,33956,0.5976797041947576,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,147.36666666666667,141.93333333333334,1.31,1.290407413222523,2.6797385620915035,2.0,1.31,1.0208333333333337,1.1965789596454248
9433710,train,8182,0.5531921237061275,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,158.4,138.2,1.08,0.7681263676371113,0.5695443645083933,1.05,1.05,0.8345752608047691,0.9572266052004472
9128713,train,30393,0.6456119546292919,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9375,166.7,160.06666666666666,6.68,1.1388372329288707,4.785714285714286,0.44,1.91,0.7826086956521738,1.1864128217596308
9680271,train,49650,0.5767320724952351,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,141.9,144.8,1.09,1.1809932690408795,0.4551539491298527,1.0,0.82,1.0,1.1323756880550742
9433612,train,10576,0.548669560529756,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2727272727272727,167.5,132.53333333333333,0.77,0.8222844683292838,1.0358255451713396,1.75,1.05,0.7021943573667712,0.9154379438878028
9051209,train,44904,0.6184149195502731,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.1764705882352941,169.73333333333332,138.26666666666668,0.24,0.855424032858601,0.4161290322580645,0.86,1.49,0.8181818181818182,0.943462469538429
9271723,train,47487,0.537355054743714,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,147.53333333333333,137.8,2.54,0.9396289598821244,0.6195286195286196,1.0,1.27,0.8888888888888888,0.8995730135691767
9489339,train,46759,0.5553556641491746,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9411764705882352,136.1,131.93333333333334,1.17,0.7885654340414372,0.1538461538461538,1.6,1.0,0.7578947368421053,0.9730102755662626
9085145,train,9876,0.6325610051705265,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7692307692307693,153.6,144.73333333333332,1.54,1.258522612683148,0.7232767232767233,0.67,0.59,0.9473684210526316,1.033907718507773
9262182,train,36070,0.594116495215571,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5714285714285714,143.06666666666666,135.06666666666666,4.69,0.9284297556910392,1.7142857142857142,1.33,1.17,1.3125,1.0468410287145158
9290623,train,20,0.6532676654254768,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,180.0,142.6,0.95,1.111676458415952,1.2274932614555258,0.91,0.73,1.09704641350211,1.0717215648203875
9438288,train,76,0.6004915811320168,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,116.0,135.0,0.41,0.9167099741706288,1.412162162162162,0.91,0.34,1.3660714285714286,0.96118931321511
9097276,train,23113,0.5631810259011238,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,141.56666666666666,158.4,0.33,1.105451036086177,1.1076923076923078,1.0,0.33,1.5625,1.1005320070626463
9433479,train,10618,0.5674576880808082,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5333333333333333,178.06666666666666,150.33333333333334,0.71,0.7739908456933899,1.084710743801653,0.74,1.09,0.9742647058823528,0.8768314695740842
9407754,train,48936,0.5524921032388859,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.65,143.6,148.8,1.0,0.8524056222265942,1.0,2.5,1.4,1.5,1.0033479314583271
9123225,train,34,0.7029124019394535,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.25,186.66666666666663,140.33333333333334,1.66,1.7468900907861695,0.8289473684210527,1.0,4.14,0.9130434782608696,1.05286639662293
9330551,train,11283,0.596927620355947,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,135.1,156.2,1.39,0.8203551950568656,3.3464052287581696,1.12,1.24,1.2592592592592593,0.9454851080206452
8887689,train,33935,0.5871817647859681,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2222222222222223,164.23333333333332,155.06666666666666,2.37,1.23661849971409,1.174712643678161,3.0,4.74,1.4166666666666667,1.0379112768774137
9516541,train,48341,0.5760525196344027,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7222222222222222,176.46666666666667,168.13333333333333,0.5,0.5609909608950989,1.064070351758794,0.75,1.08,1.0833333333333333,0.9119148956487771
9084648,train,8917,0.5659502752116198,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,161.66666666666666,147.73333333333332,0.27,0.9611213081928917,0.9230769230769232,1.0,1.0,1.75,0.8969317648248036
9085075,train,9876,0.6278132256544702,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7142857142857143,148.1,142.93333333333334,0.44,1.5009056820813134,1.006993006993007,0.25,0.53,0.7526881720430108,1.096694411380989
9262238,train,36098,0.5593543794460512,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.3,151.86666666666667,0.9,0.9420228671337508,1.2930232558139536,1.8,1.27,1.25,0.9814267515964286
9702720,train,33914,0.5371281554183088,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2857142857142858,143.03333333333333,135.66666666666666,1.06,1.0765494145016916,0.66189111747851,1.17,0.71,0.7575757575757576,1.0828017818673668
9097360,train,22763,0.5995578106515309,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.25,144.93333333333334,148.46666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8887843,train,33935,0.6102265351793188,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4375,142.5,143.6,0.34,0.5229831299854258,0.4697368421052631,0.58,0.6,0.7272727272727273,0.8301260998288011
9094301,train,46759,0.6084039977263227,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4545454545454545,143.93333333333334,146.93333333333334,0.58,0.984897752727798,2.0,1.27,2.92,1.625,0.937228826816894
9128762,train,30400,0.6178449790639091,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1176470588235294,164.7,153.8,1.57,1.0419898580696338,12.0,2.22,1.57,0.7233201581027668,1.2010605500357352
9262091,train,36070,0.5823923423536805,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,155.86666666666667,139.0,1.0,1.373680414003517,1.0119205298013243,1.67,0.8,0.5,1.147144897844283
9725771,train,55,0.6704504805830875,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6666666666666667,181.7,145.53333333333333,2.42,1.1145955216153247,1.3742424242424245,1.34,0.86,1.043956043956044,0.974145700196684
9085334,train,7727,0.601900740044919,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6666666666666667,153.96666666666667,148.13333333333333,1.43,0.948657796884458,1.2394067796610169,1.05,0.89,0.8571428571428571,0.8921847047247742
9084823,train,9876,0.5781026976028197,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2307692307692308,145.86666666666667,138.33333333333334,0.43,0.7924352669777984,1.1661891117478511,0.78,1.06,0.6666666666666666,0.9678623056873524
8887899,train,33935,0.6489498639966881,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.333333333333333,165.46666666666667,155.13333333333333,2.23,1.526721716896508,0.8623474178403756,1.0,1.34,1.3207547169811322,1.0324109791489418
9433871,train,7258,0.5406223054414585,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,174.96666666666667,162.93333333333334,1.72,1.120691711231644,1.0170287727539635,1.41,0.71,1.0024630541871922,0.9215073036795778
9084886,train,10366,0.5644048238178032,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.181818181818182,151.73333333333332,143.2,0.76,1.228280663462866,1.1578947368421053,0.5,0.76,0.6923076923076924,0.9868381073399684
9085208,train,7573,0.5613080287113359,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,159.56666666666666,147.2,0.89,1.3305002549527152,3.272727272727273,0.8,0.89,0.75,1.0580259180202214
9128482,train,36014,0.5810844924948213,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6153846153846154,161.66666666666666,154.73333333333332,16.0,0.9988945924536914,3.5,6.5,1.0,1.0,1.2356598962365746
9084683,train,8182,0.5801262075409872,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,159.06666666666666,152.46666666666667,0.92,1.0626373626373626,0.5894736842105264,0.75,0.92,0.8152173913043478,1.0288445620302542
9457552,train,47529,0.6397147685542107,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7,160.9,138.93333333333334,0.41,0.920671840921806,0.6086956521739131,0.7,0.27,2.125,0.9453145881074004
9176635,train,293,0.6717402912600435,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8571428571428571,0.0,143.6,0.53,0.9102887513882278,0.180722891566265,0.44,0.4,1.0,0.878512212404314
9290924,train,69,0.6620014138810906,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5833333333333334,128.35714285714286,137.73333333333332,1.86,0.8013351485771846,0.6917293233082706,1.6,0.93,1.062857142857143,0.8386939904580027
9076857,train,40298,0.5801253597527434,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,6.0,146.375,154.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9084585,train,10366,0.5944821897530301,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,163.63333333333333,154.33333333333334,4.29,1.1715206916099772,0.9266666666666666,1.0,1.0,0.9285714285714286,1.1815398747765773
9076962,train,40424,0.5891228129590788,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6666666666666666,150.2,156.6,1.14,0.8354838709677419,0.46,1.0,1.0,1.0,0.8668439033553966
9272423,train,33942,0.5691041473459786,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.3333333333333333,158.23333333333332,123.93333333333334,2.0,1.1642396474742465,2.4734693877551024,1.6,2.5,1.0793650793650795,1.183045857157262
9433605,train,9876,0.6099412235743276,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.3333333333333333,167.5,132.53333333333333,1.81,1.002331699151022,2.449612403100775,1.88,1.48,0.8709677419354839,1.0285821939962485
9503885,train,293,0.5701070041422798,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,130.125,152.0,1.55,1.254016017985106,0.5630662020905923,1.53,1.18,1.2307692307692308,1.123199039505292
9084942,train,8917,0.5613883498390695,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1666666666666667,155.06666666666666,146.66666666666666,1.23,0.950904796637838,1.524590163934426,2.5,3.69,1.0,1.0751414806986312
9087245,train,55,0.5995160482530513,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.333333333333333,134.75,149.0,0.87,1.2139276782509767,1.7413127413127412,0.68,1.46,1.1948051948051948,1.187831514233938
9094231,train,46731,0.5765929951659623,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7058823529411765,140.63333333333333,144.6,2.0,1.1650847482783189,7.785714285714286,2.0,4.0,0.9583333333333334,1.1805291992833995
9484495,train,44904,0.6199823793103029,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.5714285714285714,166.36666666666667,142.0,0.25,0.7548686934279377,0.4056795131845842,0.48,0.74,0.9523809523809524,0.8815449465332867
9087014,train,69,0.5834863644526539,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.625,131.75,130.33333333333334,1.0,1.2861041319851203,1.0,1.0,1.0,0.9454545454545454,1.2849978579435275
9027416,train,17982,0.5292987095371311,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.2,152.5,146.4,1.68,0.8375456878450891,0.9727272727272728,0.62,0.56,1.15,0.9518529467938804
9433556,train,7727,0.5873242428608512,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8571428571428571,185.03333333333333,145.6,0.64,1.0429635520272735,1.5522807017543858,1.5,1.1,0.7714285714285715,1.1510113687472598
9222387,train,27,0.596233001633365,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7916666666666666,0.0,151.93333333333334,2.33,1.436473279268039,0.6138014527845036,1.01,0.46,0.958904109589041,0.9702254074700954
9516709,train,30435,0.559283958622234,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5,173.36666666666667,166.8,1.89,1.2181632998534342,1.3888888888888888,1.35,1.08,1.1142857142857143,1.0283879564035707
8887829,train,33949,0.6111519166742743,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4375,143.43333333333334,143.86666666666667,1.14,0.8527245957419096,0.5627586206896551,1.04,2.27,0.927536231884058,0.9352373958750864
9272528,train,33963,0.5842942338896355,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.8571428571428568,146.13333333333333,138.13333333333333,0.86,0.8849921607713004,1.035897435897436,2.5,0.83,0.8095238095238095,0.9618964449015036
9433024,train,8301,0.6323583827621493,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,164.16666666666666,158.2,1.73,0.8531736626428461,1.2096774193548387,0.93,1.44,1.2307692307692308,0.96269229338999
9220063,train,41,0.594037827919206,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5714285714285714,0.0,157.8,1.0,1.187810281670277,0.7282608695652173,2.0,0.8,0.9677419354838708,1.2427953486168632
9084914,train,10618,0.5336185053975457,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6363636363636364,149.73333333333332,140.8,0.88,1.1103530256911671,1.1140350877192984,0.8,1.09,0.6923076923076924,0.9344909985517064
9084830,train,8182,0.6432489264982015,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8,145.86666666666667,138.33333333333334,0.43,1.0837150319376925,0.9838709677419356,0.25,0.27,1.12,1.016955365570305
9272668,train,33928,0.5525690430945133,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9230769230769232,152.03333333333333,135.0,1.0,0.9743091934205496,1.1846153846153846,3.3,0.83,0.8095238095238095,0.9319683783845398
9097346,train,22497,0.5417489449339751,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.1,145.2,0.86,0.8431129165726322,0.6477272727272727,0.86,1.0,1.0,1.0131652945195344
9644116,train,48,0.5668852148189765,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,4.0,145.42857142857142,130.86666666666667,0.86,0.932738468669624,1.3537953795379538,0.8,0.68,0.8967391304347826,1.0660502882341722
9331300,train,12634,0.6680618054565522,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.75,123.96666666666668,128.33333333333334,0.9,1.0429254256942149,3.9506172839506166,0.94,1.0,1.1590909090909092,0.90983697396203
9344376,train,23869,0.5163575486067652,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.3333333333333333,144.53333333333333,141.33333333333334,0.75,0.9615572000421364,8.4,1.0,1.12,1.5,0.976366845929182
9587031,train,36126,0.5737614936266007,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.25,149.53333333333333,131.66666666666666,0.51,0.976435908956111,1.3125,1.04,2.25,1.0666666666666669,0.9493660038037692
9433570,train,7573,0.637228000217521,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,185.03333333333333,145.6,0.48,1.4367599047030792,1.05,1.0,1.15,1.1625,1.03804025431037
9433325,train,9701,0.5921175642946196,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,163.4,155.0,1.12,0.8230853289142345,0.8430335097001764,6.0,1.62,1.1025641025641024,0.99959245752156
9433864,train,8987,0.6396347343106851,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,176.03333333333333,160.86666666666667,1.15,0.9113453106562686,0.8237037037037037,1.1,0.64,0.8867924528301887,0.9870826639861592
9327499,train,1210,0.5018909649130003,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,0.0,129.46666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9516471,train,30393,0.6576992013203316,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,177.63333333333333,168.2,2.33,0.9361549092746432,0.8309178743961353,1.0,1.15,1.1,1.035074481777432
9484530,train,40606,0.5207452530227669,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6923076923076923,160.66666666666666,152.0,0.6,0.9507316515659666,1.0696517412935322,0.25,0.86,1.0416666666666667,0.8821181793164139
9087266,train,20,0.5929542002595067,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8947368421052632,135.8,143.06666666666666,0.88,0.7585267607032176,0.7225995961079493,0.87,0.97,0.9363984674329502,0.7965102526831137
9457405,train,45072,0.5521389541198722,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.6,155.56666666666666,154.0,1.0,1.0190092165898617,1.0,1.0,1.0,1.3333333333333333,1.2574507763032352
9128783,train,30421,0.6375690153901128,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.2142857142857142,165.2,153.46666666666667,0.42,1.4909533873017435,1.2098765432098764,1.05,2.52,0.8863636363636364,1.0789088199719843
9516366,train,30393,0.5860375896295691,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,164.83333333333334,162.53333333333333,0.53,0.8710490928434962,0.7325581395348837,0.72,0.92,0.9545454545454546,0.9622779381861268
9087189,train,118,0.5444018873132868,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.9090909090909092,140.16666666666666,145.46666666666667,1.0,1.2756311878279765,1.0,1.04,1.0,1.0,1.408243633776155
9516590,train,30428,0.5679436533865836,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7727272727272727,174.4,168.46666666666667,0.92,0.9143885564697082,1.096276595744681,0.7,0.52,0.975609756097561,0.948475612656006
9344327,train,23750,0.6183964435148191,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.36666666666667,128.33333333333334,0.48,0.7655783183952198,0.3311258278145695,0.5,1.2,0.6315789473684211,0.9344405822761688
9503878,train,202,0.5900618699411229,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,127.66666666666669,147.0,0.62,0.7766133861119178,1.775990099009901,0.72,0.82,0.9285714285714286,0.8835834227825581
9262245,train,36098,0.6039718606640588,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.4444444444444444,141.16666666666666,144.86666666666667,1.2,0.9670254627312544,2.107046070460705,1.0,0.4,0.75,1.0165676568634183
9433913,train,9701,0.6154423441580175,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6111111111111112,168.6,160.73333333333332,1.42,0.9071240747971188,0.8778625954198473,3.0,1.33,1.3285714285714287,0.9482223214689124
9433003,train,9701,0.5088382423810466,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,172.13333333333333,162.46666666666667,1.75,1.3230784999726672,1.0383480825958702,1.07,1.05,0.8854166666666666,0.872144606462151
9271646,train,47501,0.5978283879877122,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.5555555555555556,139.06666666666666,141.86666666666667,1.02,1.4137002197802198,1.3877551020408163,1.0,3.27,1.8333333333333333,1.4044887365860268
9344285,train,22763,0.5397219994681677,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0,143.76666666666668,130.93333333333334,1.2,1.0085435540069687,1.625,1.0,0.8,1.375,0.8507895715852131
9330915,train,14860,0.6197420779995029,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.0833333333333333,145.53333333333333,153.93333333333334,0.6,0.9619683840321198,1.3333333333333333,0.86,0.72,2.095238095238096,0.8147481431684711
9866345,train,17982,0.6191234792840112,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.2,156.43333333333334,154.6,0.5,0.7550364147474903,1.251207729468599,2.0,3.0,1.2941176470588236,0.9552475263159234
9084711,train,9701,0.6017867608745447,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.4285714285714285,159.06666666666666,152.46666666666667,1.0,0.9756314231834784,1.0,0.2,0.82,0.7714285714285715,0.8110647310667078
9076885,train,40424,0.5753119618126503,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.8333333333333334,142.58333333333334,148.53333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9539732,train,62,0.609223923419544,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.2857142857142856,0.0,170.26666666666668,0.81,1.0116433890684278,0.4923076923076923,2.19,0.86,0.9894736842105264,1.0926949634209424
9433227,train,7573,0.5243599044840394,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.0,171.93333333333334,162.8,3.93,0.9984330102983312,2.886363636363636,1.0,0.92,1.222222222222222,0.990391459701426
9084746,train,7258,0.5718400204135629,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.1428571428571428,159.13333333333333,146.4,1.0,1.091877403148205,1.0,1.11,1.0,1.111111111111111,1.1022050237629348
9097416,train,23316,0.5222277034058523,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.25,145.23333333333332,132.66666666666666,1.0,0.7669402557740026,1.0,1.0,1.0,1.0,0.8848518284247145
9614989,train,27,0.5761950319223241,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0714285714285714,0.0,141.26666666666668,0.44,0.8503441945846717,0.7930885529157667,1.11,1.32,0.8848614072494669,1.025325239485889
9076906,train,40452,0.5434632493840537,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.7142857142857143,148.1,146.93333333333334,1.0,0.7681498829039813,1.0,1.0,1.0,1.0,1.070760614788784
9051083,train,40550,0.5609712402648238,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,0.6153846153846154,171.43333333333334,144.86666666666667,0.46,1.0414578169647788,5.809523809523809,6.22,1.3,0.8357142857142856,1.0520797177482646
9489458,train,46752,0.5961941811198586,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,1.0833333333333333,147.6,134.06666666666666,1.42,1.0988840399893731,5.25,1.29,2.13,1.2,1.0765453634988753
9262168,train,36070,0.5806509303365233,xgb;cat;gb;lgb,yes,100;100;300;100,11;10;3;7,0.01;0.01;0.001;0.01,2.1666666666666665,147.43333333333334,129.2,0.87,0.8655898427665503,1.755813953488372,1.41,1.08,1.0,0.9736699347648242
